F9_00_ORG_ADDR_CITY,F9_00_ORG_ADDR_STATE,F9_09_EXP_FEE_SVC_ACC_TOT,F9_10_LIAB_ACC_PAYABLE_EOY,F9_10_ASSET_ACC_NET_EOY,F9_09_EXP_AD_PROMO_TOT,F9_09_EXP_BEN_PAID_MEMB_TOT,F9_10_NAFB_CAP_STCK_EOY,F9_09_EXP_COMP_DSQ_PERS_TOT,F9_09_EXP_CONF_MEETING_TOT,F9_10_ASSET_LOAN_OFF_EOY,F9_10_LIAB_REV_DEFERRED_EOY,F9_09_EXP_DEPREC_TOT,F9_00_ORG_EIN,F9_10_LIAB_ESCROW_ACC_EOY,SA_03_PUB_AMT_CONTR_SBST_TOT,SA_02_PUB_CONTR_SBST_TOT,F9_05_NUM_FORM_1096_BOX_3,F9_05_170C_NUM_FORM_8282_FILED_X,F9_09_EXP_FEE_SVC_INVEST_TOT,F9_09_EXP_FEE_SVC_LOB_TOT,F9_09_EXP_FEE_SVC_MGMT_TOT,F9_09_EXP_FEE_SVC_OTH_TOT,F9_05_NUM_FORM_W2G,SA_02_PUB_GIFT_GRANT_CONTR_TOT,F9_08_REV_OTH_SALE_GAIN_NET_TOT,F9_09_EXP_GRANT_US_INDIV_TOT,F9_10_LIAB_GRANT_PAYABLE_EOY,F9_09_EXP_GRANT_FRGN_TOT,F9_09_EXP_GRANT_US_ORG_TOT,SA_02_TOT_INCOME_GRO_TOT,SA_03_TOT_INCOME_GRO_TOT,F9_08_REV_OTH_FUNDR_EVNT_1,F9_08_REV_OTH_GAMING,F9_05_501C7_GRO_RCPT_PUB_USE,SA_03_PUB_GRO_RCPT_NONUBIZ_TOT,SA_03_PUB_GRO_RCPT_ADM_TOT,SA_02_TOT_GRO_RCPT_RLTD_ACTS,F9_08_REV_OTH_RENT_GRO_PERS,F9_08_REV_OTH_RENT_GRO_REAL,F9_09_EXP_INFO_TECH_TOT,F9_09_EXP_INSURANCE_TOT,F9_10_ASSET_INTANGIBLE_EOY,F9_09_EXP_INT_TOT,F9_10_ASSET_INV_SALE_EOY,F9_10_ASSET_INVEST_SEC_EOY,F9_10_ASSET_INVEST_SEC_OTH_EOY,F9_10_ASSET_INVEST_PROG_RLTD_EOY,F9_09_EXP_FEE_SVC_LEGAL_TOT,F9_08_REV_OTH_FUNDR_DIRECT_EXP,F9_08_REV_OTH_GAMING_DIRECT_EXP,F9_08_REV_MISC_BIZCODE,F9_08_REV_MISC_BIZCODE_2,F9_08_REV_MISC_BIZCODE_3,F9_08_REV_MISC_OTH_TOT,F9_08_REV_OTH_FUNDR_NET_TOT,F9_08_REV_OTH_GAMING_NET_TOT,SA_02_TOT_INCOME_NET_UBIZ_TOT,SA_03_TOT_INCOME_NET_UBIZ_TOT,F9_07_COMP_KONTR_NUM_GT_100K,F9_05_NUM_EMPL,F9_07_COMP_DTK_NUM_GT_100K,F9_10_ASSET_CASH_EOY,F9_10_ASSET_NOTE_LOAN_NET_EOY,F9_09_EXP_OCCUPANCY_TOT,F9_09_EXP_OFFICE_TOT,F9_10_ASSET_OTH_EOY,F9_09_EXP_OTH_EMPL_BEN_TOT,F9_09_EXP_OTH_TOT,F9_09_EXP_OTH_TOT_2,F9_09_EXP_OTH_TOT_3,F9_09_EXP_OTH_TOT_4,SA_02_TOT_INCOME_OTH_TOT,SA_03_TOT_INCOME_OTH_TOT,F9_10_LIAB_OTH_EOY,F9_10_NAFB_CAP_SURPLUS_EOY,F9_10_LIAB_LOAN_OFF_EOY,F9_09_EXP_PENSION_CONTR_TOT,F9_10_NAFB_RESTRICT_PERM_EOY,F9_10_ASSET_PLEDGE_NET_EOY,F9_10_ASSET_EXP_PREPAID_EOY,SA_02_PUB_SUPPORT_TOT,SA_03_PUB_SUPPORT_TOT,SA_02_PUB_TOT_L123_TOT,SA_03_PUB_TOT_L1_5_TOT,F9_09_EXP_PAY_AFFIL_TOT,F9_05_501C29_RESERVE_MAINT_AMT,F9_10_ASSET_LOAN_DSQ_PERS_EOY,SA_03_PUB_AMT_PERS_DSQ_TOT,F9_08_REV_OTH_RENT_LESS_EXP_PERS,F9_08_REV_OTH_RENT_LESS_EXP_REAL,F9_08_REV_OTH_RENT_INCOME_PERS,F9_08_REV_OTH_RENT_INCOME_REAL,F9_09_EXP_ROY_TOT,F9_08_REV_OTH_ROY_TOT,SA_02_TOT_AMT_L4_CY_TOT,SA_03_TOT_AMT_L6_TOT,SA_02_PUB_VALUE_SVC_GOVT_TOT,SA_03_PUB_VALUE_SVC_GOVT_TOT,SA_03_PUB_ADD_L7AB_TOT,SA_03_TOT_ADD_L10AB_TOT,F9_10_ASSET_SAVING_EOY,F9_00_TAX_PERIOD_END_DATE,F9_10_NAFB_RESTRICT_TEMP_EOY,SA_03_PUB_GIFT_GRANT_CONTR_TOT,F9_10_NAFB_TOT_LIAB_NAFB_EOY,SA_01_PCSTAT_SUPPORT_ORG_NUM,F9_08_REV_PROG_TOT,F9_08_REV_PROG_TOT_2,F9_08_REV_PROG_TOT_3,F9_08_REV_PROG_TOT_4,F9_08_REV_PROG_TOT_5,F9_08_REV_PROG_OTH_TOT,SA_02_TOT_SUPPORT_TOT,SA_03_TOT_SUPPORT_TOT,F9_09_EXP_TRAVEL_TOT,F9_09_EXP_TRAVEL_ENTMT_TOT,F9_08_REV_OTH_INVEST_BOND_TOT,SA_02_PUB_TAXREV_LEVIED_TOT,SA_03_PUB_TAXREV_LEVIED_TOT,SA_03_TOT_INCOME_UBIZ_TOT,F9_10_NAFB_UNRESTRICT_EOY,F9_10_LIAB_NOTE_UNSEC_EOY,TAX_YEAR,F9_00_TAX_YEAR,F9_10_ASSET_LAND_BLDG_NET_EOY,F9_00_TAX_PERIOD_BEGIN_DATE,F9_07_COMP_DTK_COMP_RLTD,F9_07_COMP_DTK_COMP_OTH,F9_07_COMP_DTK_COMP_ORG,SA_01_PCSTAT_ORG_AMT_SUPPORT_TOT,GEO_ZIP5,F9_03_PROG_CODE,F9_03_PROG_CODE_2,F9_03_PROG_CODE_3,F9_00_EXEMPT_STAT_501C3_X,F9_08_REV_MISC_OTH_RLTD,F9_08_REV_MISC_OTH_UBIZ,F9_08_REV_MISC_OTH_EXCL,F9_09_EXP_OTH_TOT_5,F9_09_EXP_OTH_TOT_6,F9_08_REV_PROG_DESC,F9_08_REV_PROG_DESC_2,F9_08_REV_PROG_DESC_3,F9_08_REV_PROG_DESC_4,F9_08_REV_PROG_DESC_5,DUP_RTRN_X,Percent_Unhealthy_Days
ANN ARBOR,MI,3289136.0,110200808,68447219.0,6500823.0,6553,574804.0,235463.0,11238356.0,0.0,71441569.0,36903695.0,52360258138,5867.0,98075732.0,51363814,2322,0,1159829.0,33687.0,5166709.0,61856781,41,636497538,3824160.0,6039652.0,3613589.0,2317099.0,28579122.0,25980759,15284722.0,1301404.0,24603.0,0,3116496,1555334771,145388681,0,3078888.0,5741978,5568646.0,46041327.0,21745159.0,3159349.0,304828732,389312637,10618540.0,2196189.0,1644073.0,1000,23723931.0,6978525.0,2953698.0,1810826.0,-342669.0,23603.0,220245.0,216887.0,176,7102,491,40139844.0,35495905,28691073.0,15421809,134362043,28608527.0,195262350,19459549,10677809,4491627.0,2865122.0,3726637.0,375640998,27119899,2086972.0,17769458.0,0.0,22940196.0,14807138.0,659361851,1710381678,710725665,1813926986,425471.0,0,0.0,5469576.0,0,1317416.0,0,1761472.0,1432.0,243762.0,710725665,1813926986,658448.0,0.0,103545308.0,16194836.0,176105778,26251005,0.0,255475719.0,1803595933,4,411031557,73524873,41787144,9962216.0,1821734.0,4173985,739791791,1834065346,15663444.0,518,0,73569679.0,0,910114.0,1124864.0,127505951,262470,262496.0,557337225.0,2624934.0,5705388.0,9352826.0,42966862.0,126000.0,6253711.0,32545.0,8802.0,3723.0,1865.0,338345.0,238738.0,173421.0,0.0,10174767.0,37769774.0,20368660.0,14599833.0,7844397.0,2595609.0,1,0.0
APPLETON,WI,965517.0,44373828,443173754.0,1474758.0,0,71030.0,369798.0,3164656.0,0.0,4608722.0,43410580.0,34202360542,2746266.0,63798335.0,14044099,751,0,252700.0,0.0,509902.0,80065453,2,191267251,11021193.0,42302914.0,3548372.0,499792.0,4801970.0,7735089,4873547.0,4621700.0,98803.0,0,2721567,254316826,75973139,53200,3429894.0,2079025,3868966.0,178321.0,1686697.0,11439158.0,304982939,211844008,3884089.0,560985.0,3434959.0,65690,7711946.0,2613608.0,1713509.0,1120645.0,1186741.0,33113.0,5016732.0,305123.0,87,6772,75,218189733.0,872508,20994066.0,10342991,591990492,57134956.0,221433021,28105059,15856652,2486693.0,3001197.0,521465.0,50160490,1086168,19602.0,4080146.0,0.0,27926504.0,3873761.0,177223152,230004904,191267251,296114599,381514.0,0,0.0,2311360.0,0,211924.0,53200,3217970.0,7731.0,24009.0,191267251,296114599,0.0,0.0,66109695.0,4873547.0,23688423,15143867,85188.0,39076206.0,2342538858,4,722387170,204613974,8680357,2652861.0,166320.0,381465,207020241,301814734,4876231.0,0,0,0.0,0,0.0,524092.0,394056,151425,151430.0,501580886.0,1514295.0,29521850.0,4595610.0,10795553.0,229877.0,4118448.0,11714.0,6737.0,4202.0,1028.0,-3419.0,103555.0,101834.0,0.0,1421093.0,23545104.0,15576050.0,13664313.0,8963525.0,3110539.0,0,0.547945205479452
ARDMORE,OK,214284.0,437187,2086475.0,61078.0,0,4341162.0,0.0,42309.0,0.0,69840.0,2327835.0,14359150920,0.0,8837.0,2342142,172,0,23617.0,0.0,15000.0,127537,0,29252056,84471.0,633670.0,0.0,0.0,2332356.0,2991822,6861279.0,361451.0,0.0,0,39085547,27236500,1289485,0,605489.0,162892,735272.0,0.0,301292.0,48294.0,56314444,7858999,0.0,35554.0,62254.0,0,3231417.0,452000.0,0.0,197859.0,299197.0,0.0,0.0,0.0,6,378,5,4054687.0,0,438732.0,194585,7148620,1376571.0,1929322,832466,367455,225264.0,1894448.0,24782.0,2645709,0,0.0,585101.0,0.0,872045.0,313563.0,26909914,72348811,29252056,79445944,8722.0,0,0.0,7088296.0,0,39419.0,0,566070.0,0.0,833675.0,29252056,79445944,0.0,0.0,7097133.0,6861279.0,8765708,4240715,0.0,13123897.0,115028799,3,14220926,481622,104900,2488.0,1583.0,0,34138326,86332005,425643.0,0,0,0.0,0,0.0,1268940.0,207635,42399,42405.0,27565964.0,424044.0,5975.0,12662.0,1303101.0,1121515.0,1541429.0,5245.0,1618.0,1087.0,324.0,10050.0,0.0,0.0,0.0,-930636.0,3046023.0,1800103.0,1800103.0,0.0,0.0,0,0.0
ARKADELPHIA,AR,84758.0,2125134,890373.0,7496.0,0,0.0,0.0,6436.0,0.0,0.0,153653.0,3982911642,0.0,0.0,0,33,0,0.0,0.0,90223.0,1171262,0,4244762,0.0,0.0,0.0,0.0,0.0,42835,29437.0,3012.0,5987.0,0,850185,28839271,159127,0,0.0,163466,272910.0,0.0,8348.0,0.0,104681,0,0.0,1727.0,0.0,1504,0.0,0.0,0.0,20764.0,3012.0,4483.0,0.0,0.0,3,221,0,828136.0,1300,1014194.0,91776,565175,556304.0,1259362,269354,164920,62593.0,88337.0,0.0,51974,0,0.0,0.0,0.0,0.0,38684.0,4244762,30457728,4244762,30457728,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,4244762,30457728,0.0,0.0,0.0,29437.0,2669266,1413669,0.0,768272.0,7732621,1,8841427,244078,96940,29525.0,20714.0,4000,4375934,30487165,48713.0,0,0,0.0,0,0.0,0.0,137415,14133,14136.0,2635006.0,141357.0,0.0,0.0,110722.0,11318.0,503461.0,573.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,171931.0,2598099.0,1712999.0,1431209.0,722100.0,611600.0,0,0.0
ASHEVILLE,NC,1155967.0,14236282,9581786.0,2852458.0,0,664405.0,118932.0,703223.0,0.0,124337104.0,13653175.0,50669516226,0.0,1451253.0,23794324,1183,0,53263.0,4000.0,1053142.0,6876542,0,238644141,1378864.0,5304390.0,108335.0,244861.0,3728945.0,4688343,5649709.0,1301318.0,165966.0,0,3789619,336180574,81347539,895,731788.0,1294647,1764081.0,6259164.0,3516436.0,3489387.0,69106176,2185125,817.0,308215.0,1101241.0,22657,22494211.0,4223396.0,1800198.0,900524.0,200077.0,143309.0,311278.0,-175.0,35,2804,53,28544649.0,20427577,6897479.0,6633474,27368879,7047028.0,15755284,5131365,2455111,1485976.0,3303816.0,211891.0,6448477,0,571729.0,1205188.0,0.0,6461060.0,1387855.0,221837760,408893819,245632084,417058387,108431.0,0,0.0,6713315.0,0,68426.0,895,663362.0,10347.0,3344.0,245632084,417058387,6958398.0,0.0,8164568.0,5649709.0,42688551,20596049,0.0,77088194.0,471154647,5,67284325,23234854,7172638,3557368.0,2184040.0,1123765,253935521,422919812,1754038.0,0,0,29545.0,0,0.0,1546065.0,2805241,205938,205949.0,253653621.0,2059479.0,2775453.0,1031580.0,10340402.0,366047.0,2938077.0,15750.0,9722.0,3855.0,1382.0,63937.0,151.0,64505.0,0.0,3006461.0,33476006.0,17841939.0,11404679.0,5701330.0,3483210.0,0,0.0
ASHTABULA,OH,157604.0,24773666,31426261.0,485541.0,0,1271088.0,0.0,95253.0,0.0,261315.0,6225513.0,8204845835,497613.0,0.0,0,221,0,2161.0,0.0,2330046.0,21589446,0,26936929,-1768706.0,396271.0,0.0,0.0,10698646.0,296016,271518.0,261053.0,162982.0,0,113965,83806496,10678924,0,290632.0,36765,2207503.0,45179.0,80750.0,2712021.0,75354891,4458942,0.0,451667.0,156854.0,112397,11677249.0,2331308.0,900099.0,563983.0,104199.0,50585.0,0.0,0.0,94,2835,89,29831620.0,407837,4878430.0,599915,11534983,13908550.0,34147756,13408707,5443798,2681233.0,699320.0,2003005.0,38297317,0,0.0,2469307.0,0.0,81336.0,2608969.0,28233847,90459041,28233847,90583141,4861328.0,0,0.0,124100.0,0,0.0,0,290632.0,0.0,0.0,28233847,90583141,1296918.0,0.0,124100.0,271518.0,5599167,5048272,0.0,6662680.0,213769948,3,195869140,16507960,1090264,43212.0,0.0,2810,29229183,92857664,705060.0,0,0,0.0,0,0.0,0.0,44700,50475,50480.0,49708742.0,504795.0,2376072.0,305142.0,6933989.0,128028.0,1100106.0,7290.0,2717.0,631.0,381.0,286811.0,571.0,0.0,0.0,1586244.0,7235058.0,4816939.0,2961709.0,624100.0,0.0,0,0.4081632653061224
ATHENS,OH,146790.0,347578,91684.0,59534.0,0,6703752.0,5286.0,54102.0,0.0,129720.0,1036306.0,10188167895,0.0,0.0,95256,91,0,42165.0,0.0,238961.0,424135,0,14399321,-354966.0,403.0,0.0,0.0,459824.0,218614,380450.0,290974.0,0.0,0,0,37289915,2315322,0,100886.0,47947,213807.0,156566.0,445995.0,57830.0,7047769,0,0.0,13505.0,20096.0,0,5943039.0,4707229.0,2558930.0,10681524.0,270878.0,0.0,140.0,0.0,0,348,0,2564678.0,49,217497.0,144260,115048,558386.0,1973905,206692,192673,113534.0,54887.0,79.0,100612,4173218,8020.0,45847.0,0.0,632138.0,11162.0,14324615,48385567,14419871,48385567,29006.0,0,0.0,0.0,0,2009.0,0,98877.0,0.0,79.0,14419871,48385567,20550.0,0.0,0.0,380450.0,3073038,6259648,0.0,11095652.0,39719836,2,4851139,286303,184606,67952.0,61575.0,141801,14693512,48766096,143958.0,0,0,0.0,0,0.0,0.0,49145,62589,62593.0,25969874.0,625926.0,0.0,2376.0,709002.0,291391.0,1416731.0,8168.0,1397.0,588.0,423.0,756784.0,302949.0,43402.0,0.0,181155.0,8108269.0,4020418.0,2764719.0,2784109.0,1323010.0,0,0.0
BAKERSFIELD,CA,943328.0,42937518,63741985.0,1048391.0,0,0.0,276368.0,882599.0,0.0,1802851.0,15720723.0,77648108482,0.0,267824.0,3686024,491,0,416160.0,0.0,1284843.0,33607833,0,263873679,2031447.0,779671.0,3429850.0,2064668.0,4480438.0,3860270,1087006.0,5520997.0,217748.0,0,1984845,190284360,26256575,10300,3497551.0,3305708,2968395.0,1622132.0,2950990.0,10782910.0,9874771,28414803,6414671.0,969364.0,3712254.0,92319,21092621.0,4504036.0,711130.0,564104.0,1808743.0,125429.0,-33362.0,531260.0,61,4940,406,28920402.0,4566892,16677671.0,3220962,75412617,23935164.0,114852633,78190602,32051933,6452719.0,2132009.0,3273078.0,146827073,596632,505466.0,5683063.0,0.0,1628189.0,1969390.0,260187655,249186713,263873679,250576250,23046.0,0,15133.0,1121713.0,25520,2541593.0,-15220,955958.0,0.0,5064.0,263873679,250576250,0.0,0.0,1389537.0,1087006.0,170487856,24231035,0.0,58307045.0,615624264,6,60884816,4761176,2612144,1435365.0,420577812.0,1219330,269832596,255467594,1690308.0,4292,1547,0.0,0,0.0,0.0,1339657,242280,242297.0,211772513.0,2422953.0,17393864.0,1300813.0,7893609.0,26093.0,11197991.0,23771.0,8230.0,2889.0,1668.0,95451.0,1794.0,8000.0,0.0,7905521.0,21423381.0,7360351.0,3829139.0,2331308.0,900099.0,0,26.02739726027397
BANGOR,ME,394587.0,24398725,27651216.0,415555.0,0,187388.0,1261254.0,318323.0,0.0,583191.0,6820529.0,3418522986,70849.0,0.0,1995375,401,0,119277.0,16023.0,18323125.0,26743213,12,30092565,1498083.0,83205.0,179993.0,15900.0,499500.0,1661825,1306126.0,633097.0,0.0,0,915024,393522005,8155299,0,307542.0,1604248,2990267.0,39301.0,1915291.0,3459177.0,21606073,13593686,0.0,411418.0,452569.0,0,2423198.0,0.0,0.0,445424.0,180528.0,0.0,4343.0,2084.0,32,3224,199,11552897.0,5972,8773813.0,5099161,19275431,17060931.0,39549026,10916722,3536175,1110687.0,1319087.0,253029.0,14138290,2158,140000.0,1313446.0,0.0,2177305.0,906399.0,30913093,449599975,32908468,449683216,177361.0,0,0.0,83241.0,0,209019.0,0,98523.0,0.0,0.0,32908468,449683216,2815903.0,0.0,83241.0,1308069.0,13277027,7471683,0.0,55246187.0,191157621,4,233627644,16402152,7361089,3032126.0,385838.0,55614,35893723,451246398,683612.0,113,0,0.0,0,1943.0,0.0,783540,74703,74713.0,77613137.0,747120.0,6223277.0,1319450.0,8183826.0,585837.0,162848.0,10621.0,2243.0,1377.0,521.0,53170.0,5838.0,0.0,0.0,858652.0,9417120.0,7281982.0,2427710.0,1343624.0,621990.0,0,0.0
BARABOO,WI,179104.0,989305,126676.0,190931.0,0,1268945.0,0.0,48627.0,0.0,133487.0,607495.0,4608703499,0.0,0.0,13643012,63,0,8255.0,0.0,0.0,891399,0,65226786,79131.0,158200.0,0.0,1242046.0,170390.0,3054642,0.0,157002.0,0.0,0,0,0,1774070,0,20600.0,191264,147739.0,0.0,31310.0,58488.0,25901971,6306121,0.0,110292.0,101822.0,0,3862120.0,0.0,0.0,42826.0,55180.0,0.0,509216.0,0.0,4,161,3,861707.0,0,231223.0,410719,1025093,414800.0,695087,263537,81433,19684.0,709215.0,0.0,4227974,0,1965000.0,143519.0,0.0,10422356.0,132598.0,51643771,0,65286783,0,0.0,0,0.0,0.0,0,0.0,0,20600.0,0.0,0.0,65286783,0,59997.0,0.0,0.0,0.0,10251499,2423406,0.0,0.0,70353011,1,459335,340891,71027,32615.0,6692.0,66251,69559856,0,446663.0,0,0,0.0,0,0.0,0.0,0,24228,24233.0,15266502.0,242325.0,0.0,146835.0,742660.0,107326.0,646956.0,4287.0,1911.0,59.0,186.0,0.0,0.0,127.0,0.0,74727.0,2879431.0,2446699.0,2337821.0,1437722.0,1437722.0,0,0.273972602739726
BATON ROUGE,LA,3623766.0,115210274,75207688.0,10731815.0,109524,5075244.0,1573803.0,2902242.0,133929.0,72118980.0,98302678.0,137135099269,16564001.0,2299160.0,20645559,2766,0,796622.0,20631.0,13385006.0,35542252,41,845194311,2259980.0,30523477.0,134321.0,259105.0,63678380.0,68200004,17473310.0,7756196.0,6796729.0,0,10875034,1367126115,94028069,32000,7477602.0,3453600,10033804.0,4239187.0,140889118.0,2711683.0,289372597,85923905,5515362.0,2504042.0,3193399.0,6334713,38794102.0,7745724.0,2534109.0,16974839.0,4562797.0,462016.0,786106.0,2571516.0,105,7827,103,110372271.0,73603630,47209741.0,14721635,1262260578,11402054.0,74335306,18305654,11273266,6678737.0,73570958.0,122128098.0,263907221,28334,2673787.0,1997783.0,0.0,19749602.0,8316459.0,825078567,1466086943,845724127,1470670649,383323.0,0,261903.0,2284546.0,0,911973.0,32000,6565629.0,19836.0,630558.0,845724126,1470670649,529816.0,30000.0,4583706.0,17744931.0,100202005,46240932,14000.0,92639500.0,4442386605,22,356744947,68513693,22092116,8382240.0,5665820.0,1020583,988281194,1613115194,4602749.0,48202,5605158,0.0,0,271621.0,485056.0,9924048,462351,462384.0,2404515806.0,4623807.0,17248246.0,2900473.0,25096596.0,2858673.0,16217608.0,45166.0,21656.0,11007.0,3181.0,2146176.0,1376202.0,13342909.0,0.0,16199830.0,56150518.0,31791073.0,15712741.0,9033978.0,6767767.0,0,2.4657534246575343
BAY CITY,MI,150291.0,11461347,454405.0,312832.0,0,0.0,509155.0,162829.0,0.0,487953.0,2697712.0,13068638529,53024.0,0.0,5499378,222,0,79165.0,0.0,4317574.0,482836,6,47708355,141358.0,635776.0,225000.0,200.0,1933892.0,4260934,487994.0,821148.0,627635.0,0,516298,17245582,11217255,0,135215.0,217536,751264.0,95000.0,1499614.0,112071.0,48018386,1994324,0.0,36368.0,344728.0,595038,11815719.0,3261817.0,561520.0,469111.0,476420.0,32597.0,20666.0,0.0,0,889,2,4187113.0,0,1655876.0,468148,3911107,316511.0,3180722,1158029,490111,273176.0,2795385.0,71166.0,2971097,0,54086.0,37240.0,264013.0,2189817.0,322570.0,42208977,28174417,47708355,28174417,64972.0,0,0.0,0.0,0,11205.0,0,124010.0,16458.0,96.0,47708355,28174417,0.0,0.0,0.0,487994.0,6659500,7067103,0.0,10412537.0,119440247,2,13212267,4165404,941739,196133.0,1114.0,275783,54785340,28733577,96962.0,0,5087,0.0,0,0.0,559678.0,0,70665,70667.0,51495954.0,706668.0,313622.0,35374.0,945498.0,10036627.0,1704751.0,8267.0,3064.0,118.0,507.0,116880.0,46990.0,22313.0,0.0,565327.0,16755382.0,7313647.0,5658628.0,3513707.0,813410.0,0,0.0
BEAVER DAM,WI,89073.0,441641,617677.0,51600.0,0,0.0,0.0,104961.0,0.0,1615241.0,739398.0,2631820298,0.0,0.0,213904,17,0,81980.0,0.0,360.0,1335580,0,4452087,48037.0,305533.0,0.0,140000.0,0.0,568162,35.0,52784.0,14557.0,0,0,2476261,12951710,0,34910.0,237955,223610.0,0.0,46204.0,92395.0,4288974,6817,0.0,5592.0,34828.0,2500,0.0,0.0,0.0,0.0,17956.0,12057.0,0.0,0.0,8,379,3,1085197.0,0,1288799.0,610545,20079006,553994.0,209661,68313,23843,16620.0,221604.0,0.0,154747,0,0.0,109548.0,0.0,1818376.0,120390.0,4238183,2634205,4452087,2634205,0.0,0,0.0,0.0,0,0.0,0,34910.0,0.0,0.0,4452087,2634205,0.0,0.0,0.0,35.0,2614357,1413575,0.0,157944.0,44282374,0,6768919,1001843,59701,22344.0,14758.0,122325,5241853,2634240,263416.0,0,0,0.0,0,0.0,0.0,566900,14133,14135.0,13559185.0,141348.0,0.0,4003.0,640780.0,0.0,377412.0,803.0,789.0,150.0,103.0,0.0,0.0,17044.0,0.0,55970.0,1235100.0,1511809.0,611710.0,611710.0,611710.0,0,0.273972602739726
BELLINGHAM,WA,1172429.0,16232608,12735647.0,1645515.0,102824,20110.0,0.0,11417884.0,0.0,28651360.0,6236509.0,64891198562,5083.0,1245034.0,20763184,1417,0,554753.0,116249.0,142147.0,14584900,1,339372238,2721162.0,13782856.0,6392958.0,1621217.0,30731448.0,10260234,17449761.0,3138740.0,28607.0,0,61201964,212250299,110176467,7458,656669.0,2908193,1448938.0,61002.0,598234.0,1168575.0,187324268,157055,12568764.0,278989.0,1363755.0,11408,18524986.0,2784528.0,900000.0,689936.0,1774985.0,17199.0,7092.0,0.0,62,3131,89,40188804.0,12098917,6567030.0,4593993,36920401,9421956.0,13868469,2640222,1450766,847732.0,7267528.0,584494.0,5916041,32750,177140.0,2699205.0,0.0,9583965.0,6587791.0,319054116,299428424,339817300,300814442,176945.0,0,0.0,140984.0,0,129413.0,7458,527256.0,245393.0,204252.0,339817300,300814442,445062.0,600000.0,1386018.0,17541083.0,33348418,17163556,0.0,26762179.0,437188797,4,87060769,33286789,3208878,15961263.0,480744.0,1026330,357352154,318940019,2898193.0,1765,0,0.0,0,91322.0,0.0,274295,171615,171626.0,84445190.0,1716249.0,489541.0,1031931.0,8544577.0,346150.0,8349229.0,17719.0,7430.0,1824.0,1202.0,39163.0,488746.0,104292.0,0.0,1321372.0,30450216.0,14876521.0,8816789.0,5564608.0,3329198.0,0,0.0
BEMIDJI,MN,68395.0,776588,561373.0,67423.0,0,0.0,87303.0,80381.0,0.0,489848.0,758240.0,9785478818,36971.0,254700.0,193364,187,0,0.0,0.0,154139.0,1625498,1,37720014,6260.0,2410758.0,150000.0,181547.0,360562.0,6601759,197753.0,293448.0,68715.0,0,567543,23130729,3427608,0,423306.0,135740,294817.0,0.0,157895.0,4627.0,267650,28826807,0.0,21999.0,75858.0,77483,6361725.0,2700297.0,900099.0,68618.0,217590.0,-8768.0,1080.0,4224.0,6,276,5,2781408.0,309191,822959.0,190577,585434,774988.0,2846114,485642,308549,126486.0,740848.0,212237.0,414369,0,0.0,50557.0,0.0,3435679.0,90521.0,37526650,44499924,37720014,44809033,4530.0,0,0.0,54409.0,0,0.0,0,423306.0,0.0,2951.0,37720014,44809033,0.0,0.0,309109.0,197753.0,2054434,4644351,0.0,21110761.0,55888844,0,5696143,279320,91581,367132.0,0.0,0,45063701,45223247,204476.0,0,0,0.0,0,0.0,0.0,881548,46437,46441.0,16971720.0,464406.0,169586.0,60429.0,1672229.0,0.0,1301985.0,6488.0,3398.0,399.0,314.0,32458.0,500.0,0.0,0.0,234310.0,8974959.0,5534748.0,4102659.0,1867250.0,0.0,0,0.5681818181818182
BENNINGTON,VT,23040.0,52312,305.0,19711.0,0,0.0,0.0,2333.0,0.0,966.0,57426.0,1413214073,0.0,0.0,0,17,0,3676.0,0.0,0.0,26572,0,1035393,5004.0,47350.0,0.0,0.0,0.0,74581,4699.0,62899.0,0.0,0,47015,785040,0,0,2678.0,30553,22388.0,0.0,8847.0,0.0,649064,0,0.0,0.0,3390.0,0,900099.0,0.0,0.0,5179.0,59509.0,0.0,0.0,0.0,0,118,0,925475.0,0,101327.0,36906,555101,339168.0,480997,207384,42937,22835.0,40637.0,0.0,8405,0,0.0,3000.0,0.0,0.0,14180.0,3395643,2418944,3395643,2418944,0.0,0,0.0,0.0,0,0.0,0,2678.0,9747.0,0.0,3395643,2418944,0.0,0.0,0.0,4699.0,513598,1211848,0.0,1586889.0,4414977,0,519260,339547,0,0.0,0.0,0,3510861,2423643,21278.0,3177,0,2360250.0,0,0.0,0.0,150502,12114,12118.0,1757254.0,121176.0,0.0,0.0,121467.0,0.0,31206.0,288.0,30.0,0.0,72.0,7225.0,0.0,0.0,0.0,38790.0,1611209.0,1516099.0,0.0,0.0,0.0,0,0.0
