City,State,Total_Rev_Prog_Desc
NEW FAIRFIELD,CT,1425200.0
NEW FLORENCE,PA,1524209.0
NEW FRANKEN,WI,900099.0
NEW FREEDOM,PA,2860220.0
NEW GLARUS,WI,621910.0
NEW GLOUCESTER,ME,900099.0
NEW GLOUCESTR,ME,611710.0
NEW GOSHEN,IN,900099.0
NEW HAMPTON,NH,611710.0
NEW HARTFORD,CT,621910.0
NEW HARTFORD,NY,7134110.0
NEW HAVEN,CT,42661849.0
NEW HAVEN,IN,1223310.0
NEW HAVEN,MO,623000.0
NEW HAVEN,NY,541900.0
NEW HILL,NC,541900.0
NEW HOLLAND,PA,1661820.0
NEW HOPE,AL,331200.0
NEW HOPE,KY,541100.0
NEW HOPE,MN,2790297.0
NEW HOPE,PA,2864599.0
NEW HYDE PARK,NY,5218507.0
NEW IBERIA,LA,900099.0
NEW IPSWICH,NH,621910.0
NEW KENSINGTN,PA,621910.0
NEW KENSINGTON,PA,621400.0
NEW LEBANON,NY,624200.0
NEW LEXINGTON,OH,623000.0
NEW LONDON,CT,1777610.0
NEW LONDON,IA,624410.0
NEW LONDON,NH,900099.0
NEW LONDON,WI,1869990.0
NEW MADISON,OH,900099.0
NEW MARKET,IA,900099.0
NEW MARKET,VA,621910.0
NEW MARLBOROUGH,MA,713990.0
NEW MELLE,MO,713990.0
NEW MILFORD,CT,10654678.0
NEW MILFORD,PA,110000.0
NEW ORLEANS,LA,109699867.0
NEW OXFORD,PA,2335321.0
NEW PALTZ,NY,6965227.0
NEW PHILA,OH,4214608.0
NEW PORT RICHEY,FL,984420.0
NEW PRESTON,CT,900099.0
NEW PROVIDENCE,IA,624100.0
NEW PROVIDENCE,NJ,623311.0
NEW PROVIDNCE,NJ,621991.0
NEW PRT RCHY,FL,7351710.0
NEW RICHMOND,OH,531110.0
NEW RICHMOND,WI,2049040.0
NEW ROCHELLE,NY,12668755.0
NEW ROCKFORD,ND,2583210.0
NEW SALEM,ND,1244910.0
NEW SALISBURY,IN,712110.0
NEW SHARON,IA,624410.0
NEW SMYRNA,FL,3034018.0
NEW SQUARE,NY,485000.0
NEW TAZEWELL,TN,1153010.0
NEW TOWN,ND,623000.0
NEW ULM,MN,3180170.0
NEW WAVERLY,TX,1050220.0
NEW WILMNGTN,PA,623000.0
NEW WINDSOR,NY,1511699.0
NEW YORK,NY,777963800.0
NEW YORK CITY,NY,3958590.0
NEW YOTK,NY,623000.0
NEWARK,CA,1276866.0
NEWARK,DE,16681583.0
NEWARK,MD,621910.0
NEWARK,NJ,40796053.0
NEWARK,NY,4826238.0
NEWARK,OH,10683677.0
NEWAYGO,MI,900099.0
NEWBERG,OR,4690479.0
NEWBERN,TN,611710.0
NEWBERRY,FL,541100.0
NEWBERRY,SC,624410.0
NEWBURG,PA,621910.0
NEWBURG,WI,900099.0
NEWBURGH,IN,1424620.0
NEWBURGH,NY,12168639.0
NEWBURY,OH,900099.0
NEWBURY,VT,1252420.0
NEWBURY PARK,CA,3195819.0
NEWBURYPORT,MA,9175863.0
NEWCASTLE,CA,711210.0
NEWCASTLE,ME,611710.0
NEWCASTLE,WA,611600.0
NEWFANE,NY,900099.0
NEWFIELD,ME,900099.0
NEWFIELD,NY,900099.0
NEWFIELDS,NH,624410.0
NEWFOUNDLAND,PA,110000.0
NEWHALL,CA,611600.0
NEWINGTON,CT,4361048.0
NEWLAND,NC,448140.0
NEWMAN,CA,1611309.0
NEWMAN GROVE,NE,623000.0
NEWMAN LAKE,WA,711300.0
NEWMANSTOWN,PA,900099.0
NEWMARKET,NH,1524509.0
NEWNAN,GA,2834429.0
NEWPORT,AR,624410.0
NEWPORT,KY,3567118.0
NEWPORT,NC,1972989.0
NEWPORT,NH,611600.0
NEWPORT,OR,1163810.0
NEWPORT,RI,16599225.0
NEWPORT,TN,621111.0
NEWPORT,VT,1233510.0
NEWPORT,WA,2422108.0
NEWPORT BEACH,CA,15103144.0
NEWPORT COAST,CA,541700.0
NEWPORT NEWS,VA,8941048.0
NEWTON,IA,2137039.0
NEWTON,IL,711310.0
NEWTON,KS,9313753.0
NEWTON,MA,18793355.0
NEWTON,NC,2570900.0
NEWTON,NJ,2858389.0
NEWTON,WI,624110.0
NEWTON CENTER,MA,2172898.0
NEWTON CENTRE,MA,1654660.0
NEWTON HIGHLANDS,MA,813219.0
NEWTON HLDS,MA,2484000.0
NEWTON L F,MA,624410.0
NEWTON U F,MA,900099.0
NEWTOWN,CT,4618319.0
NEWTOWN,PA,4940530.0
NEWTOWN SQ,PA,1787200.0
NEWTOWN SQUARE,PA,1867610.0
NEWVILLE,PA,519100.0
NIAGARA FALLS,NY,7941848.0
NIANTIC,CT,1.0
NICASIO,CA,1336500.0
NICEVILLE,FL,900099.0
NICHOLASVILLE,KY,5224585.0
NICHOLS HILLS,OK,1060930.0
NICOLLET,MN,900099.0
NIKISKI,AK,532000.0
NILES,IL,711300.0
NILES,MI,900099.0
NILES,OH,2421808.0
NINEVEH,IN,900099.0
NINILCHIK,AK,621910.0
NIPOMO,CA,611710.0
NISKAYUNA,NY,1142820.0
NISSWA,MN,1324820.0
NIWOT,CO,1246090.0
NIXA,MO,623990.0
NO BENNINGTON,VT,611610.0
NOBLE,OK,611600.0
NOBLEBORO,ME,1223200.0
NOBLESVILLE,IN,6137568.0
NOCONA,TX,712110.0
NOGALES,AZ,1800198.0
NOKESVILLE,VA,1332430.0
NOKOMIS,FL,624100.0
NOKOMIS,IL,621910.0
NOLANVILLE,TX,900099.0
NOLENSVILLE,TN,1614039.0
NOME,AK,624410.0
NORA SPRINGS,IA,812900.0
NORCO,CA,1337980.0
NORCROSS,GA,12645401.0
NORFOLK,CT,1776210.0
NORFOLK,MA,713990.0
NORFOLK,NE,10330198.0
NORFOLK,NY,531110.0
NORFOLK,VA,29573014.0
NORMAL,IL,4928129.0
NORMAN,OK,16321885.0
NORMANDY,MO,623990.0
NORMANDY PARK,WA,611600.0
NORRIDGE,IL,623000.0
NORRIDGEWOCK,ME,611710.0
NORRISTOWN,PA,6988915.0
NORTH ADAMS,MA,2481195.0
NORTH AMHERST,MA,900099.0
NORTH ANDOVER,MA,5586648.0
NORTH AUGUSTA,SC,1431489.0
NORTH AURORA,IL,541900.0
NORTH BABYLON,NY,1872620.0
NORTH BALDWIN,NY,900099.0
NORTH BALTIMORE,OH,531110.0
NORTH BEND,OR,641110.0
NORTH BEND,WA,1332620.0
NORTH BERGEN,NJ,531310.0
NORTH BETHESDA,MD,541700.0
NORTH BRADDOCK,PA,532000.0
NORTH BRANCH,MN,2257109.0
NORTH BRUNSWICK,NJ,900099.0
NORTH CANTON,OH,5038260.0
NORTH CHARLESTON,SC,2497020.0
NORTH CHATHAM,MA,2492910.0
NORTH CHESTERFIELD,VA,623990.0
NORTH CHICAGO,IL,611110.0
NORTH CHILI,NY,1524199.0
NORTH CONWAY,NH,1167300.0
NORTH DIGHTON,MA,110000.0
NORTH EAST,MD,721110.0
NORTH EAST,PA,611710.0
NORTH EASTHAM,MA,2026799.0
NORTH EASTON,MA,1325700.0
NORTH FREEDOM,WI,712110.0
NORTH GRAFTON,MA,1353409.0
NORTH GRANBY,CT,712110.0
NORTH HAMPTON,NH,1869110.0
NORTH HAVEN,CT,9040629.0
NORTH HAVEN,ME,1866220.0
NORTH HIGHLANDS,CA,900099.0
NORTH HILLS,CA,1014809.0
NORTH HILLS,NY,711190.0
NORTH HOLLYWOOD,CA,1265210.0
NORTH JACKSON,OH,2613108.0
NORTH KANSAS CITY,MO,900099.0
NORTH LAS VEGAS,NV,1521499.0
NORTH LAWRENCE,OH,423000.0
NORTH LIBERTY,IA,1524509.0
NORTH LIMA,OH,621990.0
NORTH LITTLE ROCK,AR,1611399.0
NORTH MANKATO,MN,2511399.0
NORTH MIAMI,FL,2495250.0
NORTH MYRTLE BEACH,SC,624100.0
NORTH NEWTON,KS,3911809.0
NORTH OAKS,MN,813311.0
NORTH OLMSTED,OH,1790620.0
NORTH OXFORD,MA,1511710.0
NORTH PALM BEACH,FL,541110.0
NORTH PLATTE,NE,4014679.0
NORTH POLE,AK,2768130.0
NORTH PORT,FL,1872920.0
NORTH POTOMAC,MD,1511699.0
NORTH READING,MA,531390.0
NORTH RICHLAND HILLS,TX,621300.0
NORTH SALEM,NY,900099.0
NORTH SMITHFIELD,RI,623000.0
NORTH ST PAUL,MN,1611399.0
NORTH SUTTON,NH,111000.0
NORTH TONAWANDA,NY,522299.0
NORTH TRURO,MA,711300.0
NORTH VERNON,IN,711110.0
NORTH WALES,PA,2135909.0
NORTH WILKESBORO,NC,531120.0
NORTHAMPTON,MA,8266337.0
NORTHAMPTON,PA,1522089.0
NORTHBOROUGH,MA,1524509.0
NORTHBROOK,IL,12501118.0
NORTHEAST HARBOR,ME,1155230.0
NORTHERN CAMBRIA,PA,1156410.0
NORTHFIELD,IL,485000.0
NORTHFIELD,MN,5792239.0
NORTHFIELD,NJ,900099.0
NORTHFIELD,OH,623000.0
NORTHFIELD,VT,1247200.0
NORTHGLENN,CO,1235810.0
NORTHLAKE,IL,531390.0
NORTHPORT,AL,3660218.0
NORTHPORT,NY,6455529.0
NORTHRIDGE,CA,2484710.0
NORTHUMBERLND,PA,623000.0
NORTHVILLE,MI,3936739.0
NORTHWOOD,IA,1135000.0
NORTHWOOD,OH,2123129.0
NORTON,KS,1247410.0
NORTON,MA,1336910.0
NORTON,VA,1954820.0
NORTON SHORES,MI,2342098.0
NORWALK,CA,1130700.0
NORWALK,CT,15326019.0
NORWALK,IA,722310.0
NORWALK,OH,1435900.0
NORWAY,ME,3123018.0
NORWELL,MA,4540810.0
NORWICH,CT,1847719.0
NORWICH,NY,3917599.0
NORWICH,VT,3379009.0
NORWOOD,LA,531190.0
NORWOOD,MA,4661268.0
NORWOOD,NJ,711300.0
NORWOOD,PA,1521399.0
NORWOOD YOUNG AMERICA,MN,531110.0
NOVATO,CA,7064748.0
NOVELTY,OH,1441999.0
NOVI,MI,3548131.0
NUNDA,NY,519100.0
NUTLEY,NJ,2745049.0
NYACK,NY,3670911.0
O BRIEN,FL,541900.0
O FALLON,IL,900099.0
O NEILL,NE,900099.0
OAK BLUFFS,MA,2123419.0
OAK BROOK,IL,7453677.0
OAK CREEK,WI,1103820.0
OAK GROVE,MO,611600.0
OAK HALL,VA,621910.0
OAK HARBOR,OH,2073198.0
OAK HARBOR,WA,561700.0
OAK HILL,FL,713990.0
OAK HILL,VA,611430.0
OAK HILLS,CA,1978710.0
OAK PARK,IL,13759444.0
OAK PARK,MI,3048288.0
OAK RIDGE,MO,900099.0
OAK RIDGE,NC,1210099.0
OAK RIDGE,NJ,900099.0
OAK RIDGE,TN,2747239.0
OAKBROOK TER,IL,4107138.0
OAKDALE,MN,3381099.0
OAKDALE,NY,711110.0
OAKDALE,PA,2042919.0
OAKDALE,WI,812900.0
OAKFIELD,NY,900099.0
OAKHURST,CA,1534522.0
OAKHURST,NJ,713900.0
OAKLAND,CA,151178506.0
OAKLAND,IA,900099.0
OAKLAND,MD,2146109.0
OAKLAND,NJ,1511699.0
OAKLAND GDNS,NY,1223310.0
OAKLAND PARK,FL,624410.0
OAKLEY,KS,900002.0
OAKMONT,PA,12661719.0
OAKTON,VA,6300693.0
OAKVILLE,WA,522291.0
OAKWOOD,OH,611710.0
OBERLIN,OH,6677015.0
OCALA,FL,14790374.0
OCEAN BEACH,NY,900099.0
OCEAN CITY,MD,2512308.0
OCEAN CITY,NJ,1243130.0
OCEAN GROVE,NJ,900099.0
OCEAN PARK,ME,1062220.0
OCEAN PARK,WA,1900098.0
OCEAN SHORES,WA,900099.0
OCEAN SPRINGS,MS,3675828.0
OCEAN VIEW,DE,713990.0
OCEAN VIEW,NJ,900099.0
OCEANA,WV,624100.0
OCEANPORT,NJ,1233510.0
OCEANSIDE,CA,6904827.0
OCEANSIDE,NY,3143319.0
OCOEE,FL,711130.0
OCONOMOWOC,WI,1436410.0
OCONTO,WI,1869910.0
OCONTO FALLS,WI,621910.0
OCRACOKE,NC,3029238.0
ODENTON,MD,2959019.0
ODESSA,DE,531390.0
ODESSA,FL,1800198.0
ODESSA,TX,8531068.0
ODON,IN,624200.0
OELWEIN,IA,621300.0
OFALLON,MO,541900.0
OGDEN,UT,5494317.0
OGDENSBURG,NY,11315157.0
OGEMA,MN,1146491.0
OGUNQUIT,ME,2511308.0
OIL CITY,PA,1877410.0
OILVILLE,VA,900099.0
OIYMPIA,WA,541900.0
OJAI,CA,4314386.0
OKANOGAN,WA,2400520.0
OKATIE,SC,611710.0
OKEECHOBEE,FL,900099.0
OKEMOS,MI,9745205.0
OKLAHOMA CITY,OK,54446251.0
OKMULGEE,OK,1687700.0
OLATH,KS,611710.0
OLATHE,CO,1248510.0
OLATHE,KS,9695966.0
OLD BETHPAGE,NY,3120700.0
OLD BRIDGE,NJ,1441999.0
OLD CHATHAM,NY,900099.0
OLD FORGE,NY,1612209.0
OLD FORT,NC,721210.0
OLD GREENWICH,CT,1852020.0
OLD HICKORY,TN,2148079.0
OLD LYME,CT,4102819.0
OLD SAYBROOK,CT,1522009.0
OLD TAPPAN,NJ,900099.0
OLD WESTBURY,NY,2411908.0
OLDSMAR,FL,1153330.0
OLEAN,NY,10855604.0
OLEY,PA,1427930.0
OLIN,IA,900099.0
OLIVE BRANCH,MS,623000.0
OLIVEBRIDGE,NY,812900.0
OLIVEHURST,CA,624410.0
OLIVETTE,MO,611699.0
OLIVIA,MN,611710.0
OLMITO,TX,900099.0
OLMSTED FALLS,OH,711210.0
OLMSTED TWP,OH,900099.0
OLNEY,IL,622110.0
OLNEY,MD,3214297.0
OLSBURG,KS,900099.0
OLYMPIA,WA,25049576.0
OLYMPIA FLDS,IL,531120.0
OLYPHANT,PA,621610.0
OMAHA,NE,117276584.0
OMAK,WA,1800198.0
OMENA,MI,531120.0
OMER,MI,624200.0
OMRO,WI,234851.0
ONALASKA,WA,611600.0
ONALASKA,WI,900099.0
ONAMIA,MN,900099.0
ONANCOCK,VA,900099.0
ONEIDA,NY,4176540.0
ONEIDA,TN,624100.0
ONEILL,NE,515100.0
ONEONTA,AL,624100.0
ONEONTA,NY,10091668.0
ONONDAGA,MI,900099.0
ONTARIO,CA,7384379.0
ONTARIO,OH,1155320.0
OOLOGAH,OK,813410.0
OPA LOCKA,FL,1063390.0
OPELIKA,AL,1968320.0
OQUAWKA,IL,624110.0
ORADELL,NJ,2690189.0
ORANGE,CA,16313504.0
ORANGE,CT,2332809.0
ORANGE,NJ,1767430.0
ORANGE,TX,2477830.0
ORANGE,VA,2517930.0
ORANGE CITY,FL,2676329.0
ORANGE PARK,FL,2878914.0
ORANGEBURG,NY,1946820.0
ORANGEBURG,SC,5742201.0
ORANGEVALE,CA,1065590.0
ORBISONIA,PA,621910.0
ORCAS,WA,900099.0
ORCHARD PARK,NY,3753319.0
ORD,NE,624210.0
ORDWAY,CO,900099.0
OREGON,IL,1523099.0
OREGON,OH,3298019.0
OREGON,WI,3368920.0
OREGON CITY,OR,2146089.0
ORELAND,PA,900099.0
OREM,UT,2570710.0
ORIENT,OH,230000.0
ORINDA,CA,6649506.0
ORION,MI,561500.0
ORISKANY,NY,623000.0
ORKNEY SPRINGS,VA,721000.0
ORLAND,CA,1524089.0
ORLAND PARK,IL,3865197.0
ORLANDO,FL,84990529.0
ORLEANS,CA,110000.0
ORLEANS,IN,900099.0
ORLEANS,MA,3277019.0
ORMOND BEACH,FL,4750759.0
ORO VALLEY,AZ,611430.0
ORONO,ME,713990.0
ORONO,MN,1235700.0
OROVILLE,CA,2053209.0
ORR,MN,611710.0
ORRINGTON,ME,813319.0
ORRTANNA,PA,900099.0
ORRVILLE,OH,2331308.0
ORTONVILLE,MI,541900.0
ORTONVILLE,MN,1337980.0
ORWELL,OH,900099.0
OSAGE,IA,1345320.0
OSAGE BEACH,MO,1121419.0
OSAGE CITY,KS,900099.0
OSAWATOMIE,KS,1431209.0
OSBURN,ID,900099.0
OSCEOLA,AR,624410.0
OSCEOLA,PA,621910.0
OSCEOLA,WI,3757588.0
OSGOOD,IN,531110.0
OSHKOSH,WI,16859427.0
OSKALOOSA,IA,2943018.0
OSNABROCK,ND,623000.0
OSPREY,FL,813212.0
OSSEO,MI,900099.0
OSSEO,MN,711210.0
OSSIAN,IN,611600.0
OSSINING,NY,6037250.0
OSSIPEE,NH,900099.0
OSTERVILLE,MA,1419199.0
OSWEGO,IL,1524413.0
OSWEGO,KS,900099.0
OSWEGO,NY,11078629.0
OTHELLO,WA,1521499.0
OTSEGO,MI,531110.0
OTTAWA,IL,1524199.0
OTTAWA,KS,3523608.0
OTTAWA,OH,2354339.0
OTTAWA HILLS,OH,2246409.0
OTTER CREEK,FL,900099.0
OTTO,NC,900099.0
OTTUMWA,IA,623990.0
OTWAY,OH,900099.0
OVERGAARD,AZ,624210.0
OVERLAND PARK,KS,35778891.0
OVID,MI,531310.0
OVID,NY,1521999.0
OVIEDO,FL,5591410.0
OWASSO,OK,2328029.0
OWATONNA,MN,2497230.0
OWEGO,NY,2484730.0
OWENSBORO,KY,10774009.0
OWENSVILLE,OH,713990.0
OWINGS,MD,900099.0
OWINGS MILLS,MD,4955860.0
OWLS HEAD,ME,713990.0
OWOSSO,MI,4000359.0
OXFORD,CT,900099.0
OXFORD,FL,1335330.0
OXFORD,MD,453000.0
OXFORD,ME,813312.0
OXFORD,MI,1344010.0
OXFORD,MS,3276160.0
OXFORD,NC,1400520.0
OXFORD,NE,624210.0
OXFORD,NJ,900099.0
OXFORD,OH,2753729.0
OXFORD,PA,4216697.0
OXNARD,CA,8650607.0
OXON HILL,MD,2331308.0
OYSTER BAY,NY,4754832.0
OZARK,AL,1890089.0
OZARK,AR,624210.0
OZARK,MO,2065599.0
OZONE PARK,NY,999999.0
P C BEACH,FL,900099.0
PAAUILO,HI,611600.0
PACE,FL,1322810.0
PACHECO,CA,623220.0
PACIFIC GROVE,CA,2067349.0
PACIFIC PLSDS,CA,3936107.0
PACIFICA,CA,1223420.0
PACOIMA,CA,1524309.0
PACOLET,SC,900099.0
PADUCAH,KY,8821136.0
PAGE,AZ,713990.0
PAGOSA SPGS,CO,2877619.0
PAHOKEE,FL,1247229.0
PAIA,HI,2055319.0
PAICINES,CA,900099.0
PAINESVILLE,OH,3023418.0
PAINTED POST,NY,1861710.0
PAINTSVILLE,KY,900099.0
PALACIOS,TX,1524509.0
PALATINE,IL,7595005.0
PALATKA,FL,2567419.0
PALESTINE,TX,2401210.0
PALISADES,NY,900099.0
PALISADES PARK,NJ,624100.0
PALISADES PK,NJ,1083791.0
PALM BAY,FL,2324911.0
PALM BCH GDNS,FL,7038638.0
PALM BEACH,FL,2748189.0
PALM BEACH GARDENS,FL,1233000.0
PALM CITY,FL,2874098.0
PALM COAST,FL,4095789.0
PALM DESERT,CA,6155199.0
PALM HARBOR,FL,3274280.0
PALM SPRINGS,CA,5366089.0
PALM SPRINGS,FL,900099.0
PALMDALE,CA,2148709.0
PALMER,AK,2353810.0
PALMER,MA,519100.0
PALMER,PA,621910.0
PALMER LAKE,CO,711310.0
PALMERTON,PA,1801098.0
PALMETTO,FL,2846909.0
PALMETTO BAY,FL,1524199.0
PALMYRA,NY,1230400.0
PALMYRA,PA,3847408.0
PALMYRA,WI,900099.0
PALO ALTO,CA,34204214.0
PALOS HEIGHTS,IL,5547496.0
PALOS PARK,IL,623990.0
PAMPA,TX,1444724.0
PANA,IL,621110.0
PANACEA,FL,541900.0
PANAMA CITY,FL,5181422.0
PANAMA CITY BEACH,FL,900099.0
PANDORA,OH,623000.0
PANHANDLE,TX,1227699.0
PANORA,IA,624410.0
PANORAMA CITY,CA,621400.0
PANTEGO,TX,900099.0
PAOLA,KS,2324709.0
PAOLI,PA,1325610.0
PAONIA,CO,713990.0
PAPAIKOU,HI,713990.0
PAPILLION,NE,3558639.0
PARADISE,PA,1431209.0
PARADISE VLY,AZ,2836859.0
PARAGOULD,AR,3034628.0
PARAMOUNT,CA,621111.0
PARAMUS,NJ,7870816.0
PARIS,KY,812900.0
PARIS,TN,1627740.0
PARIS,TX,4634355.0
PARISH,NY,900099.0
PARK CITY,UT,7207204.0
PARK FOREST,IL,711130.0
PARK RAPIDS,MN,2238079.0
PARK RIDGE,IL,2646919.0
PARK RIDGE,NJ,453220.0
PARK RIVER,ND,1807320.0
PARKER,AZ,624100.0
PARKER,CO,7887258.0
PARKERS PR,MN,621910.0
PARKERSBURG,WV,7176517.0
PARKESBURG,PA,621910.0
PARKLAND,FL,1332110.0
PARKTON,MD,1223299.0
PARKVILLE,MD,1235021.0
PARKVILLE,MO,2764310.0
PARMA,OH,3411507.0
PARRISH,FL,1823209.0
PARSIPPANY,NJ,6249870.0
PARSONS,KS,1776330.0
PARSONS,TN,531120.0
PARSONS,WV,1800198.0
PARSONSBURG,MD,900099.0
PARSONSFIELD,ME,621910.0
PASADENA,CA,42664226.0
PASADENA,MD,3378021.0
PASADENA,TX,6333739.0
PASCAGOULA,MS,1064910.0
PASCO,WA,4374127.0
PASCOAG,RI,621000.0
PASO ROBLES,CA,2763639.0
PASS CHRIS,MS,611160.0
PASSADUMKEAG,ME,611710.0
PASSAIC,NJ,5644739.0
PATAGONIA,AZ,1382130.0
PATCHOGUE,NY,2411310.0
PATEROS,WA,236000.0
PATERSON,NJ,11568128.0
PATRICK SPGS,VA,621910.0
PATTERSON,CA,624310.0
PATTERSON,NY,1611399.0
PATTERSONVLE,NY,624200.0
PAULDING,OH,623000.0
PAULS VALLEY,OK,531120.0
PAW PAW,MI,453000.0
PAWHUSKA,OK,1137700.0
PAWLEYS ISL,SC,4107518.0
PAWLING,NY,900099.0
PAWNEE,OK,900099.0
PAWNEE CITY,NE,1147120.0
PAWTUCKET,RI,12167768.0
PAYETTE,ID,621400.0
PAYSON,AZ,4298712.0
PAYSON,UT,711110.0
PEABODY,MA,3729921.0
PEACE DALE,RI,2415629.0
PEACHTREE COR,GA,2361198.0
PEACHTREE CORNERS,GA,1153500.0
PEACHTREE CTY,GA,2409981.0
PEAKS ISLAND,ME,624410.0
PEARCY,AR,900099.0
PEARISBURG,VA,531310.0
PEARL,MS,1521499.0
PEARL CITY,HI,2172399.0
PEARL RIVER,LA,531110.0
PEARL RIVER,NY,3136098.0
PEARLAND,TX,3296019.0
PEARLINGTON,MS,900099.0
PEARSALL,TX,621110.0
PEBBLE BEACH,CA,713990.0
PEEBLES,OH,713990.0
PEEKSKILL,NY,2986240.0
PEGRAM,TN,112990.0
PEKIN,IL,4467117.0
PELHAM,AL,900099.0
PELHAM,NC,900003.0
PELHAM,NH,1335620.0
PELHAM,NY,711110.0
PELICAN LAKE,WI,921190.0
PELLA,IA,1857120.0
PELZER,SC,621910.0
PEMBERTON,NJ,611710.0
PEMBERVILLE,OH,623000.0
PEMBINE,WI,721210.0
PEMBROKE,MA,453310.0
PEMBROKE PNES,FL,1934440.0
PEN ARGYL,PA,221000.0
PENACOOK,NH,624100.0
PENDER,NE,531120.0
PENDLETON,IN,621910.0
PENDLETON,OR,7202226.0
PENDLETON,SC,1784720.0
PENFIELD,NY,621910.0
PENFIELD,PA,621910.0
PENINSULA,OH,2816318.0
PENLAND,NC,611610.0
PENN,PA,1800198.0
PENN VALLEY,PA,1521399.0
PENN YAN,NY,9419207.0
PENNEY FARMS,FL,623000.0
PENNGROVE,CA,1713009.0
PENNINGTON,NJ,6660385.0
PENNS GROVE,NJ,900099.0
PENNSAUKEN,NJ,2350420.0
PENNSBORO,WV,900099.0
PENNSBURG,PA,3662308.0
PENNSVILLE,NJ,624110.0
PENSACOLA,FL,28366758.0
PEORIA,AZ,7354257.0
PEORIA,IL,32348416.0
PEORIA HTS,IL,611600.0
PEOSTA,IA,1511809.0
PEPPER PIKE,OH,2053429.0
PEQUANNOCK,NJ,1155580.0
PERALTA,NM,624410.0
PERHAM,MN,1687220.0
PERKASIE,PA,1524199.0
PERRIS,CA,721210.0
PERRY,FL,624120.0
PERRY,GA,1859790.0
PERRY,NY,900099.0
PERRY,OK,813410.0
PERRYSBURG,OH,3639431.0
PERRYSVILLE,OH,721210.0
PERRYTON,TX,713940.0
PERRYVILLE,AR,611710.0
PERRYVILLE,KY,721210.0
PERRYVILLE,MD,611710.0
PERRYVILLE,MO,1523099.0
PERTH AMBOY,NJ,3125200.0
PERU,IL,621910.0
PERU,IN,3411487.0
PERU,NY,522220.0
PETAL,MS,611620.0
PETALUMA,CA,7001647.0
PETERBOROUGH,NH,5091638.0
PETERSBURG,AK,900099.0
PETERSBURG,IL,1786900.0
PETERSBURG,NJ,0.0
PETERSBURG,NY,611430.0
PETERSBURG,PA,532000.0
PETERSBURG,VA,5622937.0
PETERSBURG,WV,531110.0
PETERSBURGH,NY,713990.0
PETOSKEY,MI,6379048.0
PETRIFIED FOR,AZ,900099.0
PETROLIA,CA,511120.0
PEWAUKEE,WI,4819898.0
PEYTON,CO,611710.0
PFLUGERVILLE,TX,2700297.0
PHELAN,CA,611710.0
PHELPS,NY,2326109.0
PHENIX CITY,AL,2136219.0
PHILA,PA,1153610.0
PHILADELPHIA,PA,209394144.0
PHILADEPHIA,PA,561730.0
PHILIP,SD,1243900.0
PHILIPPI,WV,2400430.0
PHILLIPSBURG,KS,711110.0
PHILLIPSBURG,NJ,1153010.0
PHILO,OH,900099.0
PHILOMATH,OR,2857008.0
PHOENICIA,NY,519100.0
PHOENIX,AZ,141490685.0
PHOENIX,MD,1511809.0
PHOENIX,NY,624200.0
PHOENIX,OR,541990.0
PHOENIXVILLE,PA,9645109.0
PICAYUNE,MS,713940.0
PICKENS,SC,2133209.0
PICKERINGTON,OH,2142509.0
PICKTON,TX,999999.0
PIEDMONT,AL,1522009.0
PIEDMONT,MO,624410.0
PIEDMONT,SC,515100.0
PIERPONT,OH,621910.0
PIERRE,SD,6047818.0
PIGEON FORGE,TN,511130.0
PIKE ROAD,AL,900099.0
PIKESVILLE,MD,2545930.0
PIKETON,OH,1248090.0
PIKEVILLE,KY,446199.0
PILLAGER,MN,624410.0
PILOT GROVE,MO,900099.0
PILOT POINT,TX,611600.0
PINCKNEYVILLE,IL,110000.0
PINCONNING,MI,621910.0
PINE,AZ,900099.0
PINE BLUFF,AR,2836434.0
PINE BROOK,NJ,611600.0
PINE BUSH,NY,3224908.0
PINE CITY,MN,1425240.0
PINE HILL,NY,900099.0
PINE ISLAND,NY,621910.0
PINE MOUNTAIN,GA,713990.0
PINE RIDGE,SD,900099.0
PINE RIVER,MN,1809300.0
PINE VALLEY,CA,721000.0
PINECREST,FL,1325700.0
PINEDALE,WY,2691809.0
PINEHILL,NM,541900.0
PINEHURST,NC,3579208.0
PINELLAS PARK,FL,1800198.0
PINEVILLE,KY,611710.0
PINEVILLE,NC,711300.0
PINEWOOD,SC,900099.0
PINOLE,CA,3329789.0
PINON HILLS,CA,541900.0
PIPE CREEK,TX,1266210.0
PIPERSVILLE,PA,1135290.0
PIPESTONE,MN,531120.0
PIQUA,OH,4558338.0
PIRU,CA,611710.0
PISCATAWAY,NJ,4982400.0
PISGAH FOREST,NC,611710.0
PITCAIRN,PA,531110.0
PITMAN,NJ,3289619.0
PITTSBORO,NC,4646307.0
PITTSBURG,CA,2666129.0
PITTSBURG,KS,7363855.0
PITTSBURG,MO,900099.0
PITTSBURGH,PA,167052869.0
PITTSFIELD,MA,23926172.0
PITTSFIELD,NH,1338400.0
PITTSFIELD,PA,900099.0
PITTSFORD,NY,5459096.0
PITTSFORD,VT,812900.0
PITTSTON,PA,1522009.0
PITTSTOWN,NJ,111000.0
PLACENTIA,CA,2687429.0
PLACERVILLE,CA,1634199.0
PLACITAS,NM,2734229.0
PLAIN CITY,OH,900099.0
PLAINFIELD,CT,531110.0
PLAINFIELD,IL,7509139.0
PLAINFIELD,IN,6373600.0
PLAINFIELD,MA,711120.0
